title,excerpt,start_date,votes,status,url
Vertex Coloured shader with Lighting won't work on MBX Lite,"Character appears to be black on MBX Lite devices. To reproduce, build & run the attached project on an MBX Lite device. ","Sep 13, 2011",0,Fixed,https://issuetracker.unity3d.com/issues/vertex-coloured-shader-with-lighting-wont-work-on-mbx-lite
"After baking Nav Mesh, an area which is shaped as a triangle is a light ...","After baking Nav Mesh, an area which is shaped as a triangle is a light shade of blue.

Issue with the Nav Mesh Exporter.

Repro Ste... ","Sep 15, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/after-baking-nav-mesh-an-area-which-is-shaped-as-a-triangle-is-a-light-shade-of-blue
Billboarded leaves on trees not reflecting in the water,"Steps to reproduce:

- Create a new unity project
- Import the attached ReflextTEST.unitypackage 
- Open the ReflectionTest scene an... ","Sep 27, 2011",2,Postponed,https://issuetracker.unity3d.com/issues/billboarded-leaves-on-trees-not-reflecting-in-the-water
Camera aspect ratio,"When both game view and scene view tabs are in the same tab bar (e.g. Tall mode), the GUI text in the scene view reports the wrong a... ","Sep 29, 2011",0,Not Reproducible,https://issuetracker.unity3d.com/issues/camera-aspect-ratio
Typing a capital e for a script attached to a terrain selects Terrain to...,"- Create a Terrain
- Attach a script with a public string variable to the terrain object
- In the Inspector, try typing a capital ""E... ","Sep 30, 2011",0,Fixed,https://issuetracker.unity3d.com/issues/typing-a-capital-e-for-a-script-attached-to-a-terrain-selects-terrain-tool-instead
Editor crashes with a callstack leading into the mono GC,"Could reproduce on version 4.0f7. On Mac OSX 10.7, the editor crashes. On Windows 7 32bit, the GUI button never changes to ""Stop Rec... ","Oct 02, 2011",0,Not Reproducible,https://issuetracker.unity3d.com/issues/editor-crashes-with-a-callstack-leading-into-the-mono-gc
Declaration of a variable with data type 'byte' appear as a Boolean,"- Attached the ByteInEditor script to a GameObject
- Select the object and look at the Inspector
- The byte type variable shows up w... ","Oct 04, 2011",0,Fix in review,https://issuetracker.unity3d.com/issues/declaration-of-a-variable-with-data-type-byte-appear-as-a-boolean
Shuriken: Procedural mode particle limit doesn't take lifetime into account,"When limit is applied to number of particles, particles that died haven't decreased count, and hence the limit doesn't apply to the ... ","Oct 05, 2011",1,Not Reproducible,https://issuetracker.unity3d.com/issues/shuriken-procedural-mode-particle-limit-doesnt-take-lifetime-into-account
JointDrive.mode = PositionAndVelocity ignores the positionDamper and pos...,"JointDrive.mode = PositionAndVelocity ignores the positionDamper and positionVelocity - i.e. does not work properly.

E.g. discussed... ","Oct 05, 2011",0,By Design,https://issuetracker.unity3d.com/issues/jointdrive-dot-mode-equals-positionandvelocity-ignores-the-positiondamper-and-positionvelocity
Internal errors should have a special look in the console,Unity asserts that denote a state that should never happen and means that something really went wrong (as opposed to user input bein... ,"Oct 21, 2011",0,Postponed,https://issuetracker.unity3d.com/issues/internal-errors-should-have-a-special-look-in-the-console
Rotation by incrementing euler angle on x axis is confined to -90 to 90,"Rotation by incrementing euler angle on x axis is confined to -90 to 90. To reproduce, uncomment line 20 in script Ship.cs to increm... ","Oct 21, 2011",1,Fixed,https://issuetracker.unity3d.com/issues/rotation-by-incrementing-euler-angle-on-x-axis-is-confined-to-90-to-90
The tiling offset in the material properties should be dragable, ,"Oct 27, 2011",0,Fixed,https://issuetracker.unity3d.com/issues/the-tiling-offset-in-the-material-properties-should-be-dragable
"Scene view ""grid"" culling issue", ,"Nov 02, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/scene-view-grid-culling-issue
Specific Unicode character not displayed in Console.,"- Open attached project
- Open the scene called Game (in the Scenes folder)
- Press Play and look in the console. All cards and all ... ","Nov 04, 2011",0,Duplicate,https://issuetracker.unity3d.com/issues/specific-unicode-character-not-displayed-in-console
Build folder for webplayer is different on osx and windows,"Behavior is different on osx and windows. On windows, you can't select a folder and file name, since it always uses WebPlayer. 
This... ","Nov 09, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/build-folder-for-webplayer-is-different-on-osx-and-windows
Application.loadedLevelName doesn't report the correct level,Application.loadedLevelName doesn't report the correct level name in the editor unless the scene has been played at least once since... ,"Nov 14, 2011",0,Fixed,https://issuetracker.unity3d.com/issues/application-dot-loadedlevelname-doesnt-report-the-correct-level
"When you click to rename a child in a prefab, it does not allow you to e...","When you click to rename a child in a prefab, it does not allow you to edit the text in the project view.

Repro steps:

1. Launch A... ","Nov 14, 2011",0,Postponed,https://issuetracker.unity3d.com/issues/when-you-click-to-rename-a-child-in-a-prefab-it-does-not-allow-you-to-edit-the-text-in-the-project-view
Unity's AnimationCurve interpolation method creates glitches,"Repro steps:
 - Open the attached project
 - Play Scene Test00 and Test01 and notice the 360 degrees looped animation is smooth
 - P... ","Nov 18, 2011",0,Postponed,https://issuetracker.unity3d.com/issues/unitys-animationcurve-interpolation-method-creates-glitches
"On Windows, warnings and errors on the console can't be copied & pasted", ,"Nov 18, 2011",9,Not Reproducible,https://issuetracker.unity3d.com/issues/on-windows-warnings-and-errors-on-the-console-cant-be-copied-and-pasted
Internal compiler error when using constructor with enum,"Open the attached project in Unity. The only thing printed in the console is: ""Internal compiler error. See the console log for more... ","Nov 21, 2011",0,Postponed,https://issuetracker.unity3d.com/issues/internal-compiler-error-when-using-constructor-with-enum
Mouse Drag input not functioning correctly.,"Mouse Drag input not functioning correctly.

Repro Steps:

1. launch attached project into Unity 3.5b2
2. Open scene and hit play
3.... ","Nov 23, 2011",0,Not Reproducible,https://issuetracker.unity3d.com/issues/mouse-drag-input-not-functioning-correctly
Option-Command-W does not Close All windows,"Option-Command-W does not Close All windows, as the menu name would suggest.  Also, it is not disabled when no floating windows are ... ","Nov 27, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/option-command-w-does-not-close-all-windows-as-the-menu
ImportPackage doesn't work in Play mode,"ImportPackage doesn't work in Play mode. It's ok if it doesn't work, but it should give a warning at least. ","Nov 29, 2011",0,Fix in review,https://issuetracker.unity3d.com/issues/importpackage-doesnt-work-in-play-mode
"SystemLanguage.Hugarian is missing an ""n",There is both a SystemLanguage.Hugarian and a SystemLanguage.Hungarian definition in our scripting API. If there's no specific reaso... ,"Nov 29, 2011",0,Fixed,https://issuetracker.unity3d.com/issues/systemlanguage-dot-hugarian-is-missing-an-n
"""Failed seek file"" error message when reimporting 3DS file.","""Failed seek file"" error message when reimporting 3DS file.

Repro Steps:

1. Launch 3.5b3 with attached project
2. Open scene
3. In... ","Dec 01, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/failed-seek-file-error-message-when-reimporting-3ds-file
Old tags recreated when duplicating an object,"To reproduce:
- Create a new project
- Create a cube
- Select the cube object and go to 'Add Tag' in Inspector
- Create 2 new tags
-... ","Dec 05, 2011",0,Fix in review,https://issuetracker.unity3d.com/issues/old-tags-recreated-when-duplicating-an-object
Shuriken: Sub emitters: Particles are offset from parent particles in sc...,"1. Place default particle system
2. Add default birth sub emitter
3. Set emission to 5
Notice how when you scrub, you get a gap that... ","Dec 07, 2011",0,Fixed,https://issuetracker.unity3d.com/issues/shuriken-sub-emitters-particles-are-offset-from-parent-particles-in-scrub-mode
"On OS X (either in the editor or standalone player), Finder can not be o...","On OS X (either in the editor or standalone player), Finder can not be opened using the System.Diagnostics.Process.

Repro Steps:

1... ","Dec 07, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/on-os-x-either-in-the-editor-or-standalone-player-finder-can-not-be-opened-using-the-system-dot-diagnostics-dot-process
Project selection screen (on editor launch) doesn't remember last window..., ,"Dec 07, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/project-selection-screen-on-editor-launch-doesnt-remember-last-window-settings-size-and-position
"""D3D shader create error for shader vs_2_0"". Radeon 9250","""D3D shader create error for shader vs_2_0"". Radeon 9250

To Reproduce:
1) Build a webplayer
2) Run it on a machine with this card.


 ","Dec 09, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/d3d-shader-create-error-for-shader-vs-2-0-radeon-9250
Gizmos.DrawGUITexture() draws to world space, ,"Dec 10, 2011",0,Active,https://issuetracker.unity3d.com/issues/gizmos-dot-drawguitexture-draws-to-world-space
Custom gizmo icons are not drawing , ,"Dec 10, 2011",0,Fix in review,https://issuetracker.unity3d.com/issues/custom-gizmo-icons-are-not-drawing
[LOD][Importing] Improve LODx naming scheme detection / reduce confusing...,"To reproduce:
- Create a new project
- Drag the attached FBX files into Project View
- Observe the following warnings in Console:

""... ","Dec 10, 2011",1,Postponed,https://issuetracker.unity3d.com/issues/confusing-warnings-when-lodx-naming-convention-is-used
Facebook App UI: User is not directly transferred to the installation pr...,Developers could workaround this issue using customizable API in UnityObject2. ,"Dec 12, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/facebook-app-ui-user-is-not-directly-transferred-to-the-installation-process
UI issues when user is presented to the Facebook App UI,Developers could workaround this issue by using the customizable API in UnityObject2. ,"Dec 12, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/ui-issues-when-user-is-presented-to-the-facebook-app-ui
Font icon for default Arial font missing,"In the Select font window, the default Arial font is missing the ""blue A"" icon - see attached screenshot. ","Dec 13, 2011",0,Duplicate,https://issuetracker.unity3d.com/issues/font-icon-for-default-arial-font-missing
"[Graphics, Sub-Emitters] Emits not consistent for sub emitters",Add default particle system with death on collision. Notice how the sub emitter flickers when you animate cone size of parent. ,"Dec 14, 2011",0,Fixed,https://issuetracker.unity3d.com/issues/shuriken-emits-not-consistent-for-sub-emitters
"JavaScript throws incorrect ""Unreachable code"" warning","The UnityScript compiler issues incorrect ""unreachable code"" warnings when ""return"" sentences are used within a ""case-switch"" sentence. ","Dec 15, 2011",0,Won't Fix,https://issuetracker.unity3d.com/issues/javascript-throws-incorrect-unreachable-code-warning
Some menu items are not available through EditorApplication.ExecuteMenuItem,"Certain menu items - mainly in the File, Edit, and Window menus - are not recognised by EditorApplication.ExecuteMenuItem. For examp... ","Dec 16, 2011",0,Fixed,https://issuetracker.unity3d.com/issues/executemenuitem-not-possible-on-edit-menu-items
Compiler crashes on unreachable code,"To reproduce:
- Unzip the attached project ""case_433392-CompilerCrash.zip""
- Open the project in Unity
- Notice the compiler error:
... ","Dec 17, 2011",8,Postponed,https://issuetracker.unity3d.com/issues/compiler-crashes-on-unreachable-code
